SessionId,ContactId,Start,RowIndex,Match Event Detail,Body Part,Shot Play,Conceder,Goalmouth y,Match Event Second,Goalmouth z,Match Event Half,x Source,Match Event Minute,y Source,Competition (Text)
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,A302F803-7D5F-46B8-AB1E-102C38161E29,2/3/20,0,Attempt,NULL,NULL,NULL,-1,57,-1,2,89.5,47,55.9,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,48D1AC4B-41C2-474B-947A-3A7F10076C52,2/3/20,0,Attempt,NULL,NULL,NULL,-1,3,-1,1,72.9,38,61,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,2/3/20,0,Goal,NULL,NULL,NULL,-1,40,-1,1,96.4,0,58.5,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,2/3/20,1,Keypass,NULL,NULL,NULL,-1,24,-1,1,76.7,27,56.6,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,2/3/20,2,Interception to Attempt,NULL,NULL,NULL,-1,35,-1,1,55.2,37,52.8,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,2/3/20,3,Attempt,NULL,NULL,NULL,-1,41,-1,1,79.2,44,60.9,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,2/3/20,4,Interception to Attempt,NULL,NULL,NULL,-1,40,-1,1,79.2,44,60.9,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,2/3/20,5,Keypass,NULL,NULL,NULL,-1,54,-1,2,84.1,47,3.2,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,71062739-BFFC-485C-9734-C1CEDF53A0AE,2/3/20,0,Attempt,NULL,NULL,NULL,-1,36,-1,1,93.1,0,50.3,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,71062739-BFFC-485C-9734-C1CEDF53A0AE,2/3/20,1,Keypass,NULL,NULL,NULL,-1,8,-1,1,95.8,28,23.4,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,71062739-BFFC-485C-9734-C1CEDF53A0AE,2/3/20,2,Goal,NULL,NULL,NULL,-1,42,-1,2,91.8,55,52.1,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,71062739-BFFC-485C-9734-C1CEDF53A0AE,2/3/20,3,Interception to Goal,NULL,NULL,NULL,-1,46,-1,2,57.7,78,12,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,0,Keypass,NULL,NULL,NULL,-1,35,-1,1,92,0,56,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,1,Attempt,NULL,NULL,NULL,-1,39,-1,1,96.7,0,55.7,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,2,Attempt,NULL,NULL,NULL,-1,11,-1,1,88.1,8,59.4,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,3,Attempt,NULL,NULL,NULL,-1,26,-1,1,77.6,27,53.6,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,4,Attempt,NULL,NULL,NULL,-1,33,-1,1,88.8,44,61,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,5,Goal,NULL,NULL,NULL,-1,50,-1,2,88.9,67,51.2,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,6,Keypass,NULL,NULL,NULL,-1,44,-1,2,87.1,77,47,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,7,Assist,NULL,NULL,NULL,-1,50,-1,2,87.8,78,28.6,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,8,Keypass,NULL,NULL,NULL,-1,3,-1,2,90.9,84,24.9,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,9,Attempt,NULL,NULL,NULL,-1,15,-1,2,62.5,87,46.9,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,563C3B82-9211-4EFB-8CED-C9ED37D6D025,2/3/20,10,Interception to Attempt,NULL,NULL,NULL,-1,14,-1,2,62.2,87,45.1,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,0,Keypass,NULL,NULL,NULL,-1,54,-1,1,99.5,3,0.5,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,1,Attempt,NULL,NULL,NULL,-1,57,-1,1,90,3,43.1,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,2,Keypass,NULL,NULL,NULL,-1,22,-1,1,73.6,25,44.5,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,3,Attempt,NULL,NULL,NULL,-1,24,-1,1,73.4,25,53.3,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,4,Keypass,NULL,NULL,NULL,-1,21,-1,1,81.3,46,36.7,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,5,Attempt,NULL,NULL,NULL,-1,23,-1,1,80.6,46,51.5,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,6,Keypass,NULL,NULL,NULL,-1,48,-1,2,62.5,52,51.2,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,7,Attempt,NULL,NULL,NULL,-1,52,-1,2,87.2,52,28.9,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,8,Keypass,NULL,NULL,NULL,-1,30,-1,2,93.1,71,81.1,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,9,Attempt,NULL,NULL,NULL,-1,31,-1,2,92.2,71,43.6,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,10,Interception to Attempt,NULL,NULL,NULL,-1,22,-1,2,46,71,56.6,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,11,Keypass,NULL,NULL,NULL,-1,11,-1,2,65.5,74,10.6,English Premier League
6F2D8DE0-D971-4747-A6BD-04F85DECE32E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,2/3/20,12,Attempt,NULL,NULL,NULL,-1,15,-1,2,89,74,35.5,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,32F43D68-E694-4EE1-B05D-193B43217EEA,3/26/21,0,Attempt,NULL,NULL,NULL,-1,46,-1,2,95.9,62,51.6,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,32F43D68-E694-4EE1-B05D-193B43217EEA,3/26/21,1,Keypass,NULL,NULL,NULL,-1,12,-1,2,35.7,78,75.1,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,E272A072-BBEA-4C7C-A93A-6145A2E7E1D1,3/26/21,0,Assist,NULL,NULL,NULL,-1,58,-1,2,84.9,66,67.8,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/26/21,0,Goal,NULL,NULL,NULL,-1,51,-1,1,85.4,27,37,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/26/21,1,Attempt,NULL,NULL,NULL,-1,19,-1,1,89.4,31,53.4,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/26/21,2,Attempt,NULL,NULL,NULL,-1,57,-1,2,74.5,65,55.4,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,559ED99A-D343-4BFD-B088-82F36B86E1EF,3/26/21,3,Goal,NULL,NULL,NULL,-1,0,-1,2,96.2,67,59.9,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,9B93CB03-9FED-4297-ACD6-97862BFACF18,3/26/21,0,Keypass,NULL,NULL,NULL,-1,40,-1,2,99.8,62,99.6,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,9B93CB03-9FED-4297-ACD6-97862BFACF18,3/26/21,1,Interception to Attempt,NULL,NULL,NULL,-1,16,-1,2,71.3,75,34.2,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,9B93CB03-9FED-4297-ACD6-97862BFACF18,3/26/21,2,Attempt,NULL,NULL,NULL,-1,30,-1,2,70.9,80,63.7,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,3/26/21,0,Keypass,NULL,NULL,NULL,-1,55,-1,2,74.3,65,68.5,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,3/26/21,1,Interception to Attempt,NULL,NULL,NULL,-1,53,-1,2,68.1,65,69.6,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,3/26/21,2,Keypass,NULL,NULL,NULL,-1,19,-1,2,75.3,75,54.5,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/26/21,0,Assist,NULL,NULL,NULL,-1,47,-1,1,65.7,27,57.8,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/26/21,1,Keypass,NULL,NULL,NULL,-1,52,-1,2,99.5,59,0.5,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/26/21,2,Attempt,NULL,NULL,NULL,-1,56,-1,2,88.6,72,66,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/26/21,3,Attempt,NULL,NULL,NULL,-1,20,-1,2,77,75,63,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,0B94B4F2-E692-4730-A3C1-CCCBC13B9C24,3/26/21,4,Attempt,NULL,NULL,NULL,-1,15,-1,2,94,78,60.6,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,0,Keypass,NULL,NULL,NULL,-1,23,-1,1,99.5,3,0.5,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,1,Attempt,NULL,NULL,NULL,-1,25,-1,1,93.1,3,50.9,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,2,Keypass,NULL,NULL,NULL,-1,10,-1,1,56.5,10,31.7,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,3,Attempt,NULL,NULL,NULL,-1,17,-1,1,91.9,10,68.7,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,4,Keypass,NULL,NULL,NULL,-1,31,-1,1,70,21,52.5,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,5,Attempt,NULL,NULL,NULL,-1,36,-1,1,95.7,21,67.7,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,6,Goal,head,regular play,E9AFFBC2-2446-4577-8D32-7D0391637C13,53.4,46,10.1,1,90.2,26,48.6,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,7,Keypass,NULL,NULL,NULL,-1,0,-1,1,79.8,42,54.9,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,8,Attempt,NULL,NULL,NULL,-1,1,-1,1,88.6,42,42.5,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,9,Interception to Attempt,NULL,NULL,NULL,-1,53,-1,1,58.3,41,66,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,10,Keypass,NULL,NULL,NULL,-1,17,-1,1,73.5,44,71.4,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,11,Attempt,NULL,NULL,NULL,-1,22,-1,1,86.2,44,33,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,12,Goal,left foot,regular play,E9AFFBC2-2446-4577-8D32-7D0391637C13,52.3,25,1.3,1,96.4,44,60.9,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,13,Attempt,NULL,NULL,NULL,-1,1,-1,2,73.9,57,76.8,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,14,Keypass,NULL,NULL,NULL,-1,34,-1,2,84.6,64,12.7,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,15,Attempt,NULL,NULL,NULL,-1,35,-1,2,92,64,59.6,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,16,Attempt,NULL,NULL,NULL,-1,43,-1,2,78.9,68,63.3,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,17,Keypass,NULL,NULL,NULL,-1,27,-1,2,65.8,85,43.9,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,18,Attempt,NULL,NULL,NULL,-1,31,-1,2,87.4,85,41.8,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,19,Interception to Attempt,NULL,NULL,NULL,-1,18,-1,2,71.1,85,5.9,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,20,Keypass,NULL,NULL,NULL,-1,16,-1,2,84.8,94,52.4,English Premier League
CDF58459-FFC3-453F-8411-121C2E763FB2,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,3/26/21,21,Attempt,NULL,NULL,NULL,-1,17,-1,2,84.3,94,49.9,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,48D1AC4B-41C2-474B-947A-3A7F10076C52,9/30/19,0,Attempt,NULL,NULL,NULL,-1,2,-1,2,88.5,89,59.6,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,559ED99A-D343-4BFD-B088-82F36B86E1EF,9/30/19,0,Keypass,NULL,NULL,NULL,-1,31,-1,1,92.3,44,11.8,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,559ED99A-D343-4BFD-B088-82F36B86E1EF,9/30/19,1,Keypass,NULL,NULL,NULL,-1,42,-1,1,57,45,89.4,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,42C87346-DE5D-4765-BD9B-92AB837631C6,9/30/19,0,Interception to Attempt,NULL,NULL,NULL,-1,0,-1,1,9.7,15,78.7,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,9B93CB03-9FED-4297-ACD6-97862BFACF18,9/30/19,0,Attempt,NULL,NULL,NULL,-1,1,-1,1,84.8,21,26,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,9B93CB03-9FED-4297-ACD6-97862BFACF18,9/30/19,1,Interception to Attempt,NULL,NULL,NULL,-1,59,-1,1,75.4,20,25.2,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,9B93CB03-9FED-4297-ACD6-97862BFACF18,9/30/19,2,Keypass,NULL,NULL,NULL,-1,39,-1,1,74.7,26,60.9,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,9B93CB03-9FED-4297-ACD6-97862BFACF18,9/30/19,3,Attempt,NULL,NULL,NULL,-1,54,-1,2,76.2,87,70.8,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/30/19,0,Keypass,NULL,NULL,NULL,-1,14,-1,1,84.6,15,20.4,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/30/19,1,Attempt,NULL,NULL,NULL,-1,41,-1,1,79.3,26,49.7,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/30/19,2,Keypass,NULL,NULL,NULL,-1,48,-1,1,85.9,28,4,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/30/19,3,Attempt,NULL,NULL,NULL,-1,34,-1,1,88.3,44,54.4,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/30/19,4,Keypass,NULL,NULL,NULL,-1,29,-1,2,85.1,80,18,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/30/19,5,Interception to Attempt,NULL,NULL,NULL,-1,21,-1,2,58.9,80,12.3,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,71062739-BFFC-485C-9734-C1CEDF53A0AE,9/30/19,6,Keypass,NULL,NULL,NULL,-1,0,-1,2,90.3,83,33.6,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,5BB39405-C8EF-46B8-97C1-C4B924D7875B,9/30/19,0,Attempt,NULL,NULL,NULL,-1,42,-1,1,90.6,21,42.1,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,0,Keypass,NULL,NULL,NULL,-1,37,-1,1,87.2,5,51.8,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,1,Attempt,NULL,NULL,NULL,-1,40,-1,1,84.8,5,50.7,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,2,Interception to Attempt,NULL,NULL,NULL,-1,22,-1,1,31.1,5,35.8,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,3,Keypass,NULL,NULL,NULL,-1,5,-1,1,71.6,17,40.9,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,4,Attempt,NULL,NULL,NULL,-1,8,-1,1,74.8,17,52,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,5,Keypass,NULL,NULL,NULL,-1,12,-1,1,62.9,39,24.9,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,6,Attempt,NULL,NULL,NULL,-1,16,-1,1,91,39,39.7,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,7,Keypass,NULL,NULL,NULL,-1,55,-1,2,89.7,54,87.8,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,8,Attempt,NULL,NULL,NULL,-1,57,-1,2,97.2,54,55.5,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,9,Interception to Attempt,NULL,NULL,NULL,-1,44,-1,2,40.7,54,26.1,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,10,Keypass,NULL,NULL,NULL,-1,17,-1,2,78.3,69,25.9,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,11,Attempt,NULL,NULL,NULL,-1,20,-1,2,86.8,69,48,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,12,Attempt,NULL,NULL,NULL,-1,22,-1,2,67.7,82,51.8,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,13,Interception to Attempt,NULL,NULL,NULL,-1,22,-1,2,67.7,82,51.8,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,14,Assist,NULL,NULL,NULL,-1,56,-1,2,95.2,92,12.5,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,EC8EBC84-2F0B-4B43-9355-DE93656C1BBA,9/30/19,15,Goal,head,set piece,42C87346-DE5D-4765-BD9B-92AB837631C6,49,58,24.1,2,95.6,92,39.8,English Premier League
89FF9A09-9370-4200-B633-1CDFBBDBF29E,999DDA81-E91B-45E0-9A9A-E38E563AC9C2,9/30/19,0,Keypass,NULL,NULL,NULL,-1,17,-1,2,91,91,44.3,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,001FFCAA-A864-4A94-83D2-11670469792D,5/2/21,0,Keypass,NULL,NULL,NULL,-1,32,-1,1,63.4,27,74.7,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,32F43D68-E694-4EE1-B05D-193B43217EEA,5/2/21,0,Attempt,NULL,NULL,NULL,-1,0,-1,2,92.3,62,49,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,48D1AC4B-41C2-474B-947A-3A7F10076C52,5/2/21,0,Attempt,NULL,NULL,NULL,-1,26,-1,1,90,39,50.5,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,F7850619-1791-4408-9D5E-51BC75836E56,5/2/21,0,Attempt,NULL,NULL,NULL,-1,52,-1,2,82.3,79,76,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,559ED99A-D343-4BFD-B088-82F36B86E1EF,5/2/21,0,Keypass,NULL,NULL,NULL,-1,6,-1,1,78.9,33,93.2,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,559ED99A-D343-4BFD-B088-82F36B86E1EF,5/2/21,1,Keypass,NULL,NULL,NULL,-1,5,-1,2,94.7,67,14.1,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,559ED99A-D343-4BFD-B088-82F36B86E1EF,5/2/21,2,Keypass,NULL,NULL,NULL,-1,37,-1,2,91,72,4.9,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,559ED99A-D343-4BFD-B088-82F36B86E1EF,5/2/21,3,Goal,NULL,NULL,NULL,-1,36,-1,2,97.6,87,50.3,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,559ED99A-D343-4BFD-B088-82F36B86E1EF,5/2/21,4,Keypass,NULL,NULL,NULL,-1,50,-1,2,98.8,94,36.4,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,9B93CB03-9FED-4297-ACD6-97862BFACF18,5/2/21,0,Attempt,NULL,NULL,NULL,-1,7,-1,1,78.1,2,67.2,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,9B93CB03-9FED-4297-ACD6-97862BFACF18,5/2/21,1,Attempt,NULL,NULL,NULL,-1,54,-1,1,76.2,26,45.2,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,9B93CB03-9FED-4297-ACD6-97862BFACF18,5/2/21,2,Attempt,NULL,NULL,NULL,-1,7,-1,1,97.7,33,37.6,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,9B93CB03-9FED-4297-ACD6-97862BFACF18,5/2/21,3,Attempt,NULL,NULL,NULL,-1,40,-1,1,72.5,43,46.3,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,9B93CB03-9FED-4297-ACD6-97862BFACF18,5/2/21,4,Keypass,NULL,NULL,NULL,-1,30,-1,2,74,53,18.5,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,9B93CB03-9FED-4297-ACD6-97862BFACF18,5/2/21,5,Interception to Attempt,NULL,NULL,NULL,-1,31,-1,2,78.2,72,21.2,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,9B93CB03-9FED-4297-ACD6-97862BFACF18,5/2/21,6,Keypass,NULL,NULL,NULL,-1,5,-1,2,72.2,90,9.4,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,81C23155-1286-45C2-96D5-A2F5A4E07956,5/2/21,0,Keypass,NULL,NULL,NULL,-1,25,-1,1,85.9,39,56.1,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,81C23155-1286-45C2-96D5-A2F5A4E07956,5/2/21,1,Interception to Attempt,NULL,NULL,NULL,-1,32,-1,1,62.8,43,72.1,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,17AD98E6-EF8E-418E-9D2E-BE875B748682,5/2/21,0,Keypass,NULL,NULL,NULL,-1,40,-1,1,75.1,24,8.6,English Premier League
586621A3-6EB7-434C-BDE9-1D7250AD4075,9D5A1315-55AA-4EB0-9F51-BE9E9E42A583,5/2/21,0,Keypass,NULL,NULL,NULL,-1,52,-1,1,80.1,26,28.6,English Premier League
